M0001	S1	0.03150610073374105	0.04056740369831113	0.03369351273136756	0.03195600179456981	0.03874100402360958	0.03865196915804048	0.0354269465676158	0.037610368829902985	0.036934285504287456	0.03979208941386514
M0001	S2	0.0707847724585624	0.06276461184229498	0.06783382069151167	0.05719312689850009	0.06720455889656163	0.08627814143395496	0.07740328250568884	0.07310099655645419	0.077729636384813	0.07897053203581672
M0002	S1	0.03192942100487706	0.03905025959203845	0.033523037365202124	0.03236248279789	0.039489908445404565	0.03940478072400899	0.03855084106993967	0.03753987003893933	0.03640774096094945	0.03984780792870868
M0002	S2	0.07754315728489247	0.06766922886373927	0.07218931767701575	0.062299534577607285	0.07468457085460867	0.09081637972691126	0.0824405181536828	0.07848546502517784	0.08379462683347594	0.08626553510420387
M0003	S1	0.03328056092365472	0.037393904733431294	0.030881972329075302	0.02985559766366297	0.03299697902371079	0.033586413421398675	0.0290768479591329	0.035924790378300986	0.03391804536557741	0.03617169532788145
M0003	S2	0.03966566857866283	0.03257192376063822	0.037127551927468416	0.028716731030780207	0.03650186830039215	0.058273331246272986	0.0468509500308818	0.04438338228846139	0.04643477044973576	0.048608045866282756
M0004	S1	0.03331118545894085	0.03703449396187397	0.031832796418261644	0.030697351463483624	0.033495461202994514	0.03062412065887621	0.028029840462830524	0.03750356898073348	0.03447316339286233	0.037273866873463346
M0004	S2	0.04413398166670812	0.037029159738392936	0.04198292591637154	0.03160595161536628	0.03981965997711279	0.05961194146637694	0.04787696541064057	0.046505803319371375	0.05015473333975362	0.05326797347340195
M0005	S1	0.03096094766470181	0.03585923081359277	0.03402486428624374	0.031876580522034015	0.03539050329421667	0.029270202755502184	0.032400289798889204	0.03921862038706747	0.03577274341273606	0.039964476992406794
M0005	S2	0.06853660274037143	0.05691453310129313	0.06624017792137693	0.05329719314253345	0.06557288727424904	0.07709535928911893	0.0677853439132946	0.06487522334696483	0.06904690507724498	0.07432702792163082
M0006	S1	0.03190841669208133	0.03754196282498967	0.03252225048728097	0.030660458776158417	0.03581849126063763	0.034959356094671934	0.03669020241850085	0.03872607297151953	0.037432431379118225	0.04046282272888524
M0006	S2	0.07733721684410477	0.06453958895562861	0.07230433716211726	0.061527991301900786	0.0741401741842328	0.08709443915133985	0.07959298945115123	0.07601551347615998	0.0803968786525655	0.08459171718227398
M0007	S1	0.024880858580643705	0.030832334326290844	0.027109445664363463	0.026121788699354997	0.03061949311592027	0.028435486658052955	0.028735647885930193	0.032000163881750754	0.030653872610084676	0.03419944621420512
M0007	S2	0.06536653152029925	0.05493745341996381	0.06159761811688258	0.049900727110367304	0.06177734387917344	0.07996556661726306	0.06825441396787235	0.06694609963782394	0.06915228215346203	0.07513016038442832
M0008	S1	0.026316442160746245	0.030437845925351592	0.02917016000435524	0.02785510930903401	0.03118366050064958	0.024894982598517856	0.02885870305420024	0.03404640793699687	0.0314910931871526	0.03563729116831038
M0008	S2	0.06630894181604918	0.05547417610270511	0.06411093924125888	0.04976447071770862	0.06344934842408867	0.07639717269823132	0.06344347214140278	0.06464630854580988	0.06857983507182153	0.07494708171993769
M0009	S1	0.03097849703393385	0.047314340541453115	0.05390531938496301	0.04516480479250051	0.04871341253210748	0.0443340560046962	0.03732024813922852	0.04110134733474091	0.03700960775112627	0.03700960775112627
M0009	S2	0.053783477533921986	0.058334187494307854	0.05188047429170095	0.05377260689245744	0.05672955939843183	0.04910527697486744	0.05172489283638382	0.06883387661335794	0.055246977510560735	0.06064690712122123
M0010	S1	0.031281727221098565	0.04778331965672766	0.05475099095483227	0.04402067444329971	0.046901443440411694	0.044060688767451395	0.03763333340520025	0.03927838684052887	0.037032058293438364	0.037032058293438364
M0010	S2	0.054764242624122494	0.05978396581093415	0.05387038002997213	0.058097472113751936	0.06246755969069173	0.05173151866905945	0.055513045345405465	0.06700328545841583	0.05589931218466826	0.061448282797700204
M0011	S1	0.041799529337806396	0.058330436949688425	0.06890671702682671	0.05075015289524121	0.05606272366210818	0.057597153609068474	0.049726285705803175	0.052464477763803474	0.04609659052720283	0.04609659052720283
M0011	S2	0.040264573970151485	0.04862982501092683	0.042913134111757234	0.04797419898436017	0.049264579753218185	0.036891689771657576	0.04799355473053557	0.05723969863977374	0.044517450675954806	0.04974537091722764
M0012	S1	0.04351519813556448	0.056262870524641406	0.06135053708535554	0.059037989640751465	0.06267340771139651	0.055643250519922915	0.05001403184400355	0.05283363082226766	0.052602601912474345	0.052602601912474345
M0012	S2	0.04397833341333479	0.043907298292316876	0.04509002224079395	0.047488110912244696	0.05228594644567519	0.03842007368972222	0.04269784398483345	0.05547924676246685	0.04261422297817641	0.04606600932727434
M0013	S1	0.030214332997015814	0.041397267120206305	0.05129972237581204	0.04300078872838364	0.04423287158760536	0.038865218824809755	0.036957131214066186	0.03770192334561262	0.03453812203829931	0.03453812203829931
M0013	S2	0.058172180465865475	0.06043699936068392	0.06098459369326237	0.060006034954837584	0.06405356036792631	0.051631033614347954	0.057001541493588825	0.0677959543121065	0.05860900141650893	0.05861764175459572
M0014	S1	0.02635482505722664	0.03887080916082031	0.04712625069023213	0.04650757607521527	0.04767009848009318	0.03500735957034229	0.0346084853162143	0.03668768609983675	0.03255363298948821	0.03255363298948821
M0014	S2	0.05664845234590177	0.054332345742815424	0.05895489494020756	0.055642509143048025	0.058415497877572276	0.047675022134551104	0.053470287742858225	0.07026328332481113	0.05775970602367919	0.05720593056651879
M0015	S1	0.0363948017339103	0.04424321579297674	0.05479962003239036	0.051746387766127055	0.054762312424713744	0.04434127190532122	0.04192000599337298	0.04073388800344513	0.042296645043807035	0.042296645043807035
M0015	S2	0.04563689663370696	0.04330494196292656	0.04639566728811584	0.04521231222458888	0.0489865596633241	0.038882472173165095	0.041121594687315244	0.05636856210864871	0.04401592380074981	0.043378678075508104
M0016	S1	0.0334535667480057	0.04686770472232038	0.058657869166219734	0.04598132731482918	0.050563448847486536	0.04555277410821801	0.04245282684216689	0.04306284593968124	0.03791690361381095	0.03791690361381095
M0016	S2	0.04418074473958955	0.04747698484662577	0.04526642112976187	0.043877096091191836	0.04710722166527059	0.03857328735144794	0.04207985663606417	0.05874025911105685	0.04649246775049065	0.0467722742720349
M0017	S1	0.023912797646584494	0.03284034444983164	0.04551293579166005	0.043382092853358145	0.04526365247191999	0.030194095300821733	0.03022589184856994	0.02928245820883757	0.027171882875618114	0.027171882875618114
M0017	S2	0.052201953118984346	0.052583622648247896	0.0557664258362679	0.05320689033653336	0.0552090781497101	0.04690006860600604	0.05170350169761462	0.06733507115497928	0.055318745613382014	0.05379375441659284
M0018	S1	0.024753379623465244	0.03837979181392004	0.04933248215172048	0.041165359198630846	0.04303680393871179	0.03492863062149021	0.03304457190769461	0.03419107334229243	0.026576051685248903	0.026576051685248903
M0018	S2	0.05213143086470973	0.05658268430485591	0.05481407020651874	0.05261429412832086	0.05288890888874631	0.047054189682321224	0.0522424347077054	0.06872123479588377	0.055417336312318155	0.05569284721812595
M0019	S1	0.021664965685738724	0.026254592366900753	0.028544340629019338	0.027776374228774436	0.027776374228774436	0.026161016423373318	0.02517478717423094	0.024647119097332637	0.02548639469552405	0.02642108181646674
M0019	S2	0.04710018480346123	0.0881867798561532	0.08488792887406482	0.08870828158485977	0.08754217781018159	0.06301951754093615	0.06290435163605301	0.0715253490367066	0.07149183916106239	0.06294904289723036
M0020	S1	0.020534109238186216	0.026788567775359207	0.02614716604672407	0.02645407131958999	0.02645407131958999	0.027594929690441417	0.026992947131455614	0.024898546299309876	0.026177595596666325	0.02697988660465822
M0020	S2	0.0475875598754244	0.08884756555077089	0.0854940193670165	0.08928327875846909	0.08802902828478598	0.06427532429481053	0.06622277194545922	0.07543205987560753	0.07381526661593807	0.06503051027952544
M0021	S1	0.03560458559748758	0.04041891434672118	0.04162806758782944	0.04400848881179942	0.04400848881179942	0.045607239598957405	0.0434039129094026	0.039576846914016306	0.0396176776137811	0.040720512197850556
M0021	S2	0.036074226777813245	0.07388286478836226	0.07001279740996247	0.07760082698175852	0.07574674104232426	0.04617961500846601	0.05173019011742841	0.0601947800901802	0.06126956787644611	0.049207811487484654
M0022	S1	0.039733409544482345	0.041084273206650646	0.04582198144922245	0.04457624704745222	0.04457624704745222	0.045783782789105	0.04396427587947849	0.04259609146416743	0.0422653434499648	0.043727733767433
M0022	S2	0.03468974656913282	0.0719911412938411	0.06860725605050289	0.07627842578715416	0.07402117547663523	0.0454446777569254	0.04868400469017409	0.05726628373720033	0.056786893351054135	0.04686205481489447
